_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
292ad36b-193a-4d3e-a651-0896f063f144,GSA072,Princípios físicos da medicina nuclear,4,60,48-FÍSICA - CERRO LARGO - 2013/1,0,Não,Sim,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2020-01-21
6f5978a8-30ad-4f22-919f-ae43784cb377,GSA080,Saúde coletiva I,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,1,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
6d3214b7-a2de-4c36-bc0e-6b7d64ff5855,GSA082,Construção histórica da medicina,4,60,60-MEDICINA - PASSO FUNDO - 2013/2,1,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3a4a45c0-cd21-44a9-892a-63e5c9f7a7fa,GSA083,Urgência e emergência,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,1,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
cbb49609-9ab8-4eed-8d84-ebe8fef5ca16,GSA083,Urgência e emergência,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,2,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
205fa2c2-5994-4672-bd3d-e660565282a6,GSA084,Seminário integrador I,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,1,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
37558e15-c44f-4a48-a135-4c6acda5271a,GSA085,Saúde coletiva II,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,2,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
039d8843-575c-4c80-bdb8-3b76f5e37185,GSA086,Atenção à saúde: epidemiologia bioestatística,4,60,60-MEDICINA - PASSO FUNDO - 2013/2,2,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
e22a9d19-cc25-4c4c-ba04-250676e8a4ff,GSA087,"Ciência, espiritualidade e saúde",2,30,84-MEDICINA - PASSO FUNDO - 2018/1,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
3a70f01e-6fe0-432b-8c1b-a58f245e6d58,GSA087,"Ciência, espiritualidade e saúde",2,30,60-MEDICINA - PASSO FUNDO - 2013/2,2,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
8fb24ab6-a9de-45a7-a65a-27ce6bcf9c39,GSA088,Seminário integrador II,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,2,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
d425bfb2-b940-4c9c-a063-98b658ae9b14,GSA089,Saúde coletiva III,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
c1da45f1-333f-46f2-b306-1d35bcc52538,GSA090,Processos patológicos I,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3d2cc23f-fd40-4998-8f1c-9a80ff80e3ca,GSA091,Diagnóstico e terapêutica I,12,180,60-MEDICINA - PASSO FUNDO - 2013/2,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3cb3ed93-6232-45e1-b644-b31aa7a6521d,GSA091,Diagnóstico e terapêutica I,12,180,84-MEDICINA - PASSO FUNDO - 2018/1,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
aef89f21-8ce9-47c1-be86-8eb7bac55df5,GSA092,Seminário integrador III,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,3,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
58f8565b-6839-475e-bbff-d29811e40402,GSA093,Saúde coletiva IV,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3df845bd-1f90-4639-a7da-7061d62ef8ab,GSA094,Processos patológicos II,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
f47df757-8877-49cb-801b-ebc20af95f45,GSA094,Processos patológicos II,8,120,84-MEDICINA - PASSO FUNDO - 2018/1,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
24cdcf39-d7b4-4247-989f-f3c53bb789b9,GSA095,Diagnóstico e terapêutica II,12,180,84-MEDICINA - PASSO FUNDO - 2018/1,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
1cfdd421-f43b-4fff-8798-606394dd1641,GSA095,Diagnóstico e terapêutica II,12,180,60-MEDICINA - PASSO FUNDO - 2013/2,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
b7c360d8-2e7f-4f38-87dd-432d3f6b6967,GSA096,Seminário Integrador IV,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,4,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
37ae7cdf-718d-4b25-b906-1bc1202a37e1,GSA097,Saúde coletiva V,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
5c303949-8139-498e-bbef-84b7322baf5a,GSA098,Clínica I: atenção integral à saúde do adulto e do idoso,10,150,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
82650fc7-c21d-4515-b92d-da9da0dfe023,GSA099,Métodos e tecnologias de apoio ao diagnóstico I,4,60,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
c79fd984-5262-4d15-b59e-63e7b6a1ac9f,GSA100,Atenção integral à saúde mental e psiquiatria I,4,60,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
6179d931-f1f4-4c67-9075-cc4754349d23,GSA102,Pesquisa em saúde,4,60,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
9b33694b-d1b9-4a87-acba-20474afadcb7,GSA103,Seminário integrador V,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,5,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
b691c344-e4f4-4f64-a6d1-a71a186a753f,GSA104,Saúde coletiva VI,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
f2516f52-8e53-4cc2-8148-a4f1e91ec1d3,GSA105,Clínica II: atenção integral à saúde do adulto e idoso,10,150,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
5b2b8b3e-f00b-42ac-ac7e-923dffe8a539,GSA106,Clínica cirúrgica I,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
e3da6a73-8f77-4226-8bfe-19ff8096a762,GSA106,Clínica cirúrgica I,8,120,84-MEDICINA - PASSO FUNDO - 2018/1,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
f6a0af0a-7955-4966-8ebb-dc09bd8f3922,GSA107,Métodos e tecnologias de apoio ao diagnóstico II,8,120,84-MEDICINA - PASSO FUNDO - 2018/1,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
18af18b2-8314-4f65-8fd7-fc905fa69b9e,GSA107,Métodos e tecnologias de apoio ao diagnóstico II,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
160c1c55-7b3b-4506-96cb-e7a9f2fd39fa,GSA108,Atenção integral à saúde mental e psiquiatria II,6,90,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
8239d695-6c29-4dd7-bfdf-29c9cceed2a3,GSA108,Atenção integral à saúde mental e psiquiatria II,6,90,84-MEDICINA - PASSO FUNDO - 2018/1,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
386cdb7b-ddd0-4872-96eb-1635ecd06d83,GSA109,Seminário integrador VI,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
c2801e2d-9678-45d6-beeb-c8c4f0cc245b,GSA110,Saúde coletiva VII,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
528ac351-c15a-4cfc-82ab-bd0a46b0dda2,GSA111,Clínica III: atenção integral à saúde do adulto e idoso,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
8537cb55-1a3e-48f1-9a0c-cbb66aa842b9,GSA112,Clínica cirúrgica II,8,120,84-MEDICINA - PASSO FUNDO - 2018/1,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
df43769d-6dda-4836-80b8-c04912754c36,GSA112,Clínica cirúrgica II,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
ae63c216-b52f-49c2-8203-817f697ce17d,GSA113,Atenção integral à saúde da mulher I,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
433ef81f-2aab-4476-a490-f345b872bd4b,GSA114,Bioética e ética médica,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
d550af16-bde8-47d7-969f-8fa4a6aef8ad,GSA114,Bioética e ética médica,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
3130d0a8-625b-4f49-9fb6-eb2c5eae5f28,GSA115,Atenção integral à saúde do neonato,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
e5b3e71b-414f-4e70-8076-b8d3a4f5bfa6,GSA116,Seminário integrador VII,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3aacb3e7-f296-4563-92e4-d8ad66106bb4,GSA117,Saúde coletiva VIII,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
861ca248-13c6-4a2c-aa5c-73797a2b952b,GSA118,Clínica IV: atenção integral à saúde do adulto e idoso,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
c5fdc90b-6c08-492f-853d-518714c207ca,GSA119,Clínica cirúrgica III,8,120,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
70ea4b7e-1ea9-460f-9375-a3396988b182,GSA119,Clínica cirúrgica III,8,120,84-MEDICINA - PASSO FUNDO - 2018/1,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
e0dfd65d-350b-4f47-8a84-e1047decad1a,GSA120,Atenção integral à saúde da mulher II,6,90,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
670277f8-2b9a-4472-b79b-c13d7bcf14bc,GSA121,Atenção integral à saúde da criança e adolescente,6,90,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
b8a33600-a03d-47ff-83e0-db8cc4811327,GSA121,Atenção integral à saúde da criança e adolescente,6,90,84-MEDICINA - PASSO FUNDO - 2018/1,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
4aa0ca46-9317-4dc9-af47-931dd449b07c,GSA122,Medicina legal,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
7bb25b83-8a7f-46ef-a9ab-3012ef41a4ee,GSA122,Medicina legal,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
260ca189-a1e9-42c9-85f0-e0f31f0f5910,GSA123,Seminário integrador VIII,1,15,60-MEDICINA - PASSO FUNDO - 2013/2,8,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
1c8930fd-ad74-4901-aadb-7f299d139ad8,GSA124,Estágio curricular obrigatório I,58,870,60-MEDICINA - PASSO FUNDO - 2013/2,9,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
b0972126-8f81-4a18-9934-d54622edbee7,GSA125,Trabalho de conclusão de curso I,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,6,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
c9eecb3c-8c1a-4fca-a963-f882155448ed,GSA126,Estágio curricular obrigatório II,64,960,60-MEDICINA - PASSO FUNDO - 2013/2,10,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
996639c4-0e13-4f61-89ed-df46c22bb3e6,GSA127,Estágio curricular obrigatório III,55,825,60-MEDICINA - PASSO FUNDO - 2013/2,11,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
0166a1a3-1998-4be6-838a-034c4ac3133c,GSA128,Estágio curricular obrigatório IV,66,990,60-MEDICINA - PASSO FUNDO - 2013/2,12,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
8142d63e-d739-4cb1-bb55-599e2268fd31,GSA129,Trabalho de conclusão de curso II,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,7,Sim,Não,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
6fe8a498-1ab8-4b65-b8f2-e8824fb3d60b,GSA130,Relações de gênero e direitos humanos e suas implicações na saúde,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
21229434-1989-4900-8ba6-2c3a9f271072,GSA131,Violência e saúde,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
5dc1707e-0127-4704-bafb-cfc64abed13f,GSA132,Fundamentos de oncologia,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
7916e57e-a7b5-453f-afee-73397f4533dc,GSA133,Medicina e cinema,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
61111bac-f7ef-4d67-9f92-3fa40880a8f2,GSA134,Educação popular em saúde,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
531a1a4e-c99f-4f5f-9782-0ea78d62cb60,GSA135,Atenção integral a saúde do trabalhador,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
80b8fee5-2d25-4427-b688-7e2ed7eff510,GSA136,Gastronomia,3,45,27-NUTRIÇÃO - REALEZA - 2010/1,0,Não,Sim,Realeza,3410,5000410,NUTRIÇÃO,INTEGRAL,Sim,Sim,2020-01-21
2f510adf-0103-421f-849b-8b117f3e2bed,GSA137,Nutrição em aquicultura,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010/1,0,Não,Sim,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2020-01-21
fb02903a-d260-4de8-8524-ebbf71ede94e,GSA138,Personal diet,2,30,27-NUTRIÇÃO - REALEZA - 2010/1,0,Não,Sim,Realeza,3410,5000410,NUTRIÇÃO,INTEGRAL,Sim,Sim,2020-01-21
8da626eb-fb28-4fca-9e9d-8efcfe5c1f08,GSA139,Fitoterapia aplicada à nutrição,3,45,27-NUTRIÇÃO - REALEZA - 2010/1,0,Não,Sim,Realeza,3410,5000410,NUTRIÇÃO,INTEGRAL,Sim,Sim,2020-01-21
8694a508-fd70-4871-b83f-5a858adcceac,GSA140,Saúde coletiva I,6,90,71-MEDICINA - CHAPECÓ - 2015/2,1,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
d0d28786-df05-4805-9b04-b05fa0626cf8,GSA141,Morfofisiologia I,10,150,71-MEDICINA - CHAPECÓ - 2015/2,1,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
803f9191-e7bb-4856-8a6b-11d19aada12b,GSA142,Processos biológicos I,8,120,71-MEDICINA - CHAPECÓ - 2015/2,1,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
ac671dfa-771b-4d3c-8fc1-73bfd39d4b66,GSA143,Construção histórica da medicina,2,30,71-MEDICINA - CHAPECÓ - 2015/2,1,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
d7a91a59-52dd-4513-9e2d-8b29c469250c,GSA144,Seminário integrador I,2,30,71-MEDICINA - CHAPECÓ - 2015/2,1,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
91b4bf79-e31d-4d98-bf8c-5c2f1a94c9f3,GSA145,Comunicação e saúde,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
03d8635e-4c50-48b6-87f9-e44d00a62545,GSA146,Processos biológicos II,8,120,71-MEDICINA - CHAPECÓ - 2015/2,2,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
9fa4d281-f6ca-4705-9052-649dcc189e66,GSA147,Morfofisiologia II,15,225,71-MEDICINA - CHAPECÓ - 2015/2,2,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
c211204e-23a7-487c-8ef1-5517d8831678,GSA148,Saúde coletiva II,6,90,71-MEDICINA - CHAPECÓ - 2015/2,2,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
29621b6c-5257-4a6f-a6e9-da400dafa894,GSA149,Anatomia cirúrgica,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
9694487c-03d4-454a-b29b-f273ec2933de,GSA150,Estudos interdisciplinares sobre mente e cérebro,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
6af64663-a77c-4d8c-b1a1-d5922c3f5e79,GSA150,Estudos interdisciplinares sobre mente e cérebro,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
057038c6-9c7a-47d5-9af7-b84a7815aec4,GSA151,Terapia e avaliação nutricional ao paciente clínico,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
84c789c4-43d0-4a84-833e-223d4e77c337,GSA152,Tópicos avançados de embriologia humana,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
bd71dd6e-7b9c-480f-a64b-6537e9567694,GSA153,Tópicos avançados de genética humana,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
10a6a8d2-7443-4639-b079-9a03c5c88f9a,GSA154,Fundamentos em saúde I,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
99d43a6e-2091-4cf2-9b07-c2a2f016336c,GSA154,Fundamentos em saúde I,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
8da71e60-6982-492a-8df7-1b3e6aaa2ce0,GSA155,Fundamentos em saúde II,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
21702202-26d0-4332-8864-5b3dda69e369,GSA155,Fundamentos em saúde II,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
223238f8-0b8a-4558-bd98-be3ebd14350c,GSA156,Fundamentos em saúde III,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
f43c11c1-0926-486b-ba73-b835b065298c,GSA156,Fundamentos em saúde III,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
bd09899c-25f0-4ebe-8b21-da59c84105fe,GSA157,Fundamentos em saúde IV,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
b9ce2299-1d1b-4225-8cef-cad0ebab694d,GSA157,Fundamentos em saúde IV,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
b78f30d2-c910-42c9-8df9-efe6dd0b7dcf,GSA158,Fundamentos em saúde V,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
56a44363-9237-4198-80cd-aa0b1d9381b6,GSA158,Fundamentos em saúde V,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
506ac35b-4738-4995-bd5a-a9aee523c8c9,GSA159,Tópicos avançados em saúde I,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
482210ba-df1e-43d7-8c67-d129519f1450,GSA159,Tópicos avançados em saúde I,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
ef7ee6ab-4811-4825-92b3-a5905e1e76e3,GSA160,Tópicos avançados em saúde II,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
e34fef7b-72aa-42ea-9d42-a0f5223f46a0,GSA160,Tópicos avançados em saúde II,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
0b68d6be-c95f-41ca-8eae-f537fbde7abb,GSA161,Tópicos avançados em saúde III,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
3e2c5d6b-22dd-41a1-ba5a-1f56640b742f,GSA161,Tópicos avançados em saúde III,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
58be666e-30d5-442d-ac10-557dad1fecf3,GSA162,Tópicos avançados em saúde IV,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
13fd0540-aa84-4a7e-ac6e-aed2880e84f1,GSA162,Tópicos avançados em saúde IV,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
462b2ddf-de21-4205-b030-1abbbb2544a9,GSA163,Tópicos avançados em saúde V,2,30,60-MEDICINA - PASSO FUNDO - 2013/2,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Não,Sim,2020-01-21
026325d6-cac0-4ebf-878b-1b477cfc0816,GSA163,Tópicos avançados em saúde V,2,30,84-MEDICINA - PASSO FUNDO - 2018/1,0,Não,Sim,Passo Fundo,6400,5001101,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
dbeacdb8-1513-431a-a5f3-61fdedfdc176,GSA167,Saúde coletiva III,6,90,71-MEDICINA - CHAPECÓ - 2015/2,3,Sim,Não,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2020-01-21
